"","Agent","subject","TrialNumber","player_location","Player_letter_angle","Player_letter_angle_abs","RT","correct","sex","age","Handedness","pairs","Letter_Form","block","TrialNumber_inBlock","self_theta","other_theta","self_theta_centred","other_theta_centred","Agent_Contrast","Robot_Contrast","Morphology_Contrast","Animacy_Contrast","Exposure","TrialNumber_inBlockCoded","Letter_Form_Coded","Agent_cat","error_rates"
"12764","Inanimate Robot",64894,37,"right",315,45,631,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","Normal",2,5,0.25,0.75,-0.25,0.25,-0.5,-0.5,-0.5,-0.5,-0.4,-3.5,1,"Inanimate Robot",0
"12765","Inanimate Robot",64894,38,"right",45,45,1015,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","Normal",2,6,0.25,0.25,-0.25,-0.25,-0.5,-0.5,-0.5,-0.5,-0.4,-3.5,1,"Inanimate Robot",0
"12766","Inanimate Robot",64894,39,"right",90,90,1158,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","Normal",2,7,0.5,0,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.3,-2.5,1,"Inanimate Robot",0
"12767","Inanimate Robot",64894,40,"right",0,0,615,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","Normal",2,8,0,0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.3,-2.5,1,"Inanimate Robot",0
"12768","Inanimate Robot",64894,41,"right",270,90,563,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","Normal",2,9,0.5,1,0,0.5,-0.5,-0.5,-0.5,-0.5,-0.3,-2.5,1,"Inanimate Robot",0
"12769","Inanimate Robot",64894,42,"right",315,45,803,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","mirrored",2,10,0.25,0.75,-0.25,0.25,-0.5,-0.5,-0.5,-0.5,-0.3,-1.5,-1,"Inanimate Robot",0
"12770","Inanimate Robot",64894,43,"right",270,90,911,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","mirrored",2,11,0.5,1,0,0.5,-0.5,-0.5,-0.5,-0.5,-0.3,-1.5,-1,"Inanimate Robot",0
"12771","Inanimate Robot",64894,44,"right",225,135,751,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","mirrored",2,12,0.75,0.75,0.25,0.25,-0.5,-0.5,-0.5,-0.5,-0.3,-1.5,-1,"Inanimate Robot",0
"12772","Inanimate Robot",64894,45,"right",90,90,630,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","mirrored",2,13,0.5,0,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.3,-0.5,-1,"Inanimate Robot",0
"12773","Inanimate Robot",64894,46,"right",45,45,667,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","mirrored",2,14,0.25,0.25,-0.25,-0.25,-0.5,-0.5,-0.5,-0.5,-0.3,-0.5,-1,"Inanimate Robot",0
"12774","Inanimate Robot",64894,47,"right",45,45,758,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","mirrored",2,15,0.25,0.25,-0.25,-0.25,-0.5,-0.5,-0.5,-0.5,-0.3,-0.5,-1,"Inanimate Robot",0
"12775","Inanimate Robot",64894,48,"right",225,135,562,0,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","Normal",2,16,0.75,0.75,0.25,0.25,-0.5,-0.5,-0.5,-0.5,-0.3,-0.5,1,"Inanimate Robot",1
"12776","Inanimate Robot",64894,49,"right",0,0,673,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","mirrored",2,17,0,0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.3,0.5,-1,"Inanimate Robot",0
"12777","Inanimate Robot",64894,50,"right",135,135,1109,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","mirrored",2,18,0.75,0.25,0.25,-0.25,-0.5,-0.5,-0.5,-0.5,-0.3,0.5,-1,"Inanimate Robot",0
"12778","Inanimate Robot",64894,52,"right",90,90,924,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","Normal",2,20,0.5,0,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.3,1.5,1,"Inanimate Robot",0
"12779","Inanimate Robot",64894,53,"right",135,135,660,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","Normal",2,21,0.75,0.25,0.25,-0.25,-0.5,-0.5,-0.5,-0.5,-0.3,1.5,1,"Inanimate Robot",0
"12780","Inanimate Robot",64894,54,"right",225,135,619,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","Normal",2,22,0.75,0.75,0.25,0.25,-0.5,-0.5,-0.5,-0.5,-0.3,1.5,1,"Inanimate Robot",0
"12781","Inanimate Robot",64894,55,"right",180,180,1679,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","mirrored",2,23,1,0.5,0.5,0,-0.5,-0.5,-0.5,-0.5,-0.3,2.5,-1,"Inanimate Robot",0
"12782","Inanimate Robot",64894,56,"right",90,90,1149,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","mirrored",2,24,0.5,0,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.3,2.5,-1,"Inanimate Robot",0
"12783","Inanimate Robot",64894,57,"right",270,90,1160,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","mirrored",2,25,0.5,1,0,0.5,-0.5,-0.5,-0.5,-0.5,-0.3,2.5,-1,"Inanimate Robot",0
"12784","Inanimate Robot",64894,58,"right",180,180,930,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","Normal",2,26,1,0.5,0.5,0,-0.5,-0.5,-0.5,-0.5,-0.3,3.5,1,"Inanimate Robot",0
"12785","Inanimate Robot",64894,59,"right",315,45,988,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","mirrored",2,27,0.25,0.75,-0.25,0.25,-0.5,-0.5,-0.5,-0.5,-0.3,3.5,-1,"Inanimate Robot",0
"12786","Inanimate Robot",64894,60,"right",0,0,795,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","Normal",2,28,0,0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.3,3.5,1,"Inanimate Robot",0
"12787","Inanimate Robot",64894,61,"right",45,45,932,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","Normal",2,29,0.25,0.25,-0.25,-0.25,-0.5,-0.5,-0.5,-0.5,-0.3,4.5,1,"Inanimate Robot",0
"12788","Inanimate Robot",64894,62,"right",0,0,831,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","mirrored",2,30,0,0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.3,4.5,-1,"Inanimate Robot",0
"12789","Inanimate Robot",64894,63,"right",315,45,749,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","Normal",2,31,0.25,0.75,-0.25,0.25,-0.5,-0.5,-0.5,-0.5,-0.3,4.5,1,"Inanimate Robot",0
"12790","Inanimate Robot",64894,64,"right",180,180,835,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","Normal",2,32,1,0.5,0.5,0,-0.5,-0.5,-0.5,-0.5,-0.3,4.5,1,"Inanimate Robot",0
"12791","Inanimate Robot",64894,65,"left",180,180,672,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","Normal",3,1,1,0.5,0.5,0,-0.5,-0.5,-0.5,-0.5,-0.2,-4.5,1,"Inanimate Robot",0
"12792","Inanimate Robot",64894,66,"left",135,135,922,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","Normal",3,2,0.75,0.75,0.25,0.25,-0.5,-0.5,-0.5,-0.5,-0.2,-4.5,1,"Inanimate Robot",0
"12793","Inanimate Robot",64894,67,"left",45,45,799,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","mirrored",3,3,0.25,0.75,-0.25,0.25,-0.5,-0.5,-0.5,-0.5,-0.2,-4.5,-1,"Inanimate Robot",0
"12794","Inanimate Robot",64894,68,"left",180,180,611,0,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","mirrored",3,4,1,0.5,0.5,0,-0.5,-0.5,-0.5,-0.5,-0.2,-3.5,-1,"Inanimate Robot",1
"12795","Inanimate Robot",64894,69,"left",315,45,781,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","mirrored",3,5,0.25,0.25,-0.25,-0.25,-0.5,-0.5,-0.5,-0.5,-0.2,-3.5,-1,"Inanimate Robot",0
"12796","Inanimate Robot",64894,70,"left",225,135,1080,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","mirrored",3,6,0.75,0.25,0.25,-0.25,-0.5,-0.5,-0.5,-0.5,-0.2,-3.5,-1,"Inanimate Robot",0
"12797","Inanimate Robot",64894,71,"left",0,0,883,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","Normal",3,7,0,0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.2,-2.5,1,"Inanimate Robot",0
"12798","Inanimate Robot",64894,72,"left",135,135,792,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","mirrored",3,8,0.75,0.75,0.25,0.25,-0.5,-0.5,-0.5,-0.5,-0.2,-2.5,-1,"Inanimate Robot",0
"12799","Inanimate Robot",64894,73,"left",0,0,779,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","mirrored",3,9,0,0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.2,-2.5,-1,"Inanimate Robot",0
"12800","Inanimate Robot",64894,74,"left",270,90,721,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","Normal",3,10,0.5,0,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.2,-1.5,1,"Inanimate Robot",0
"12801","Inanimate Robot",64894,75,"left",225,135,788,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","Normal",3,11,0.75,0.25,0.25,-0.25,-0.5,-0.5,-0.5,-0.5,-0.2,-1.5,1,"Inanimate Robot",0
"12802","Inanimate Robot",64894,76,"left",90,90,1246,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","Normal",3,12,0.5,1,0,0.5,-0.5,-0.5,-0.5,-0.5,-0.2,-1.5,1,"Inanimate Robot",0
"12803","Inanimate Robot",64894,77,"left",45,45,558,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","Normal",3,13,0.25,0.75,-0.25,0.25,-0.5,-0.5,-0.5,-0.5,-0.2,-0.5,1,"Inanimate Robot",0
"12804","Inanimate Robot",64894,78,"left",0,0,622,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","mirrored",3,14,0,0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.2,-0.5,-1,"Inanimate Robot",0
"12805","Inanimate Robot",64894,79,"left",135,135,850,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","mirrored",3,15,0.75,0.75,0.25,0.25,-0.5,-0.5,-0.5,-0.5,-0.2,-0.5,-1,"Inanimate Robot",0
"12806","Inanimate Robot",64894,80,"left",270,90,748,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","Normal",3,16,0.5,0,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.2,-0.5,1,"Inanimate Robot",0
"12807","Inanimate Robot",64894,81,"left",270,90,700,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","mirrored",3,17,0.5,0,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.2,0.5,-1,"Inanimate Robot",0
"12808","Inanimate Robot",64894,82,"left",225,135,709,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","mirrored",3,18,0.75,0.25,0.25,-0.25,-0.5,-0.5,-0.5,-0.5,-0.2,0.5,-1,"Inanimate Robot",0
"12809","Inanimate Robot",64894,83,"left",315,45,715,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","Normal",3,19,0.25,0.25,-0.25,-0.25,-0.5,-0.5,-0.5,-0.5,-0.2,0.5,1,"Inanimate Robot",0
"12810","Inanimate Robot",64894,84,"left",90,90,1082,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","mirrored",3,20,0.5,1,0,0.5,-0.5,-0.5,-0.5,-0.5,-0.2,1.5,-1,"Inanimate Robot",0
"12811","Inanimate Robot",64894,85,"left",180,180,899,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","mirrored",3,21,1,0.5,0.5,0,-0.5,-0.5,-0.5,-0.5,-0.2,1.5,-1,"Inanimate Robot",0
"12812","Inanimate Robot",64894,86,"left",315,45,1227,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","Normal",3,22,0.25,0.25,-0.25,-0.25,-0.5,-0.5,-0.5,-0.5,-0.2,1.5,1,"Inanimate Robot",0
"12813","Inanimate Robot",64894,87,"left",45,45,859,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","mirrored",3,23,0.25,0.75,-0.25,0.25,-0.5,-0.5,-0.5,-0.5,-0.2,2.5,-1,"Inanimate Robot",0
"12814","Inanimate Robot",64894,88,"left",90,90,647,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","mirrored",3,24,0.5,1,0,0.5,-0.5,-0.5,-0.5,-0.5,-0.2,2.5,-1,"Inanimate Robot",0
"12815","Inanimate Robot",64894,89,"left",270,90,762,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","mirrored",3,25,0.5,0,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.2,2.5,-1,"Inanimate Robot",0
"12816","Inanimate Robot",64894,90,"left",225,135,834,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","Normal",3,26,0.75,0.25,0.25,-0.25,-0.5,-0.5,-0.5,-0.5,-0.1,3.5,1,"Inanimate Robot",0
"12817","Inanimate Robot",64894,91,"left",315,45,639,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","mirrored",3,27,0.25,0.25,-0.25,-0.25,-0.5,-0.5,-0.5,-0.5,-0.1,3.5,-1,"Inanimate Robot",0
"12818","Inanimate Robot",64894,92,"left",180,180,733,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","Normal",3,28,1,0.5,0.5,0,-0.5,-0.5,-0.5,-0.5,-0.1,3.5,1,"Inanimate Robot",0
"12819","Inanimate Robot",64894,93,"left",90,90,618,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","Normal",3,29,0.5,1,0,0.5,-0.5,-0.5,-0.5,-0.5,-0.1,4.5,1,"Inanimate Robot",0
"12820","Inanimate Robot",64894,94,"left",135,135,635,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","Normal",3,30,0.75,0.75,0.25,0.25,-0.5,-0.5,-0.5,-0.5,-0.1,4.5,1,"Inanimate Robot",0
"12821","Inanimate Robot",64894,95,"left",45,45,577,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","Normal",3,31,0.25,0.75,-0.25,0.25,-0.5,-0.5,-0.5,-0.5,-0.1,4.5,1,"Inanimate Robot",0
"12822","Inanimate Robot",64894,96,"left",0,0,590,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","Normal",3,32,0,0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.1,4.5,1,"Inanimate Robot",0
"12823","Inanimate Robot",64894,97,"right",0,0,623,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","Normal",4,1,0,0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.1,-4.5,1,"Inanimate Robot",0
"12824","Inanimate Robot",64894,98,"right",315,45,526,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","Normal",4,2,0.25,0.75,-0.25,0.25,-0.5,-0.5,-0.5,-0.5,-0.1,-4.5,1,"Inanimate Robot",0
"12825","Inanimate Robot",64894,99,"right",315,45,684,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","mirrored",4,3,0.25,0.75,-0.25,0.25,-0.5,-0.5,-0.5,-0.5,-0.1,-4.5,-1,"Inanimate Robot",0
"12826","Inanimate Robot",64894,100,"right",225,135,760,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","mirrored",4,4,0.75,0.75,0.25,0.25,-0.5,-0.5,-0.5,-0.5,-0.1,-3.5,-1,"Inanimate Robot",0
"12827","Inanimate Robot",64894,101,"right",0,0,630,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","mirrored",4,5,0,0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.1,-3.5,-1,"Inanimate Robot",0
"12828","Inanimate Robot",64894,102,"right",225,135,844,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","Normal",4,6,0.75,0.75,0.25,0.25,-0.5,-0.5,-0.5,-0.5,-0.1,-3.5,1,"Inanimate Robot",0
"12829","Inanimate Robot",64894,103,"right",45,45,589,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","mirrored",4,7,0.25,0.25,-0.25,-0.25,-0.5,-0.5,-0.5,-0.5,-0.1,-2.5,-1,"Inanimate Robot",0
"12830","Inanimate Robot",64894,104,"right",45,45,899,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","mirrored",4,8,0.25,0.25,-0.25,-0.25,-0.5,-0.5,-0.5,-0.5,-0.1,-2.5,-1,"Inanimate Robot",0
"12831","Inanimate Robot",64894,105,"right",90,90,597,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","mirrored",4,9,0.5,0,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.1,-2.5,-1,"Inanimate Robot",0
"12832","Inanimate Robot",64894,106,"right",135,135,1600,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","Normal",4,10,0.75,0.25,0.25,-0.25,-0.5,-0.5,-0.5,-0.5,-0.1,-1.5,1,"Inanimate Robot",0
"12833","Inanimate Robot",64894,107,"right",90,90,652,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","mirrored",4,11,0.5,0,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.1,-1.5,-1,"Inanimate Robot",0
"12834","Inanimate Robot",64894,108,"right",0,0,711,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","Normal",4,12,0,0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.1,-1.5,1,"Inanimate Robot",0
"12835","Inanimate Robot",64894,109,"right",270,90,673,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","mirrored",4,13,0.5,1,0,0.5,-0.5,-0.5,-0.5,-0.5,-0.1,-0.5,-1,"Inanimate Robot",0
"12836","Inanimate Robot",64894,110,"right",135,135,739,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","Normal",4,14,0.75,0.25,0.25,-0.25,-0.5,-0.5,-0.5,-0.5,-0.1,-0.5,1,"Inanimate Robot",0
"12837","Inanimate Robot",64894,111,"right",90,90,729,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","Normal",4,15,0.5,0,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.1,-0.5,1,"Inanimate Robot",0
"12838","Inanimate Robot",64894,112,"right",135,135,628,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","mirrored",4,16,0.75,0.25,0.25,-0.25,-0.5,-0.5,-0.5,-0.5,-0.1,-0.5,-1,"Inanimate Robot",0
"12839","Inanimate Robot",64894,113,"right",45,45,551,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","Normal",4,17,0.25,0.25,-0.25,-0.25,-0.5,-0.5,-0.5,-0.5,-0.1,0.5,1,"Inanimate Robot",0
"12840","Inanimate Robot",64894,114,"right",225,135,856,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","mirrored",4,18,0.75,0.75,0.25,0.25,-0.5,-0.5,-0.5,-0.5,-0.1,0.5,-1,"Inanimate Robot",0
"12841","Inanimate Robot",64894,115,"right",180,180,838,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","Normal",4,19,1,0.5,0.5,0,-0.5,-0.5,-0.5,-0.5,-0.1,0.5,1,"Inanimate Robot",0
"12842","Inanimate Robot",64894,116,"right",225,135,849,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","Normal",4,20,0.75,0.75,0.25,0.25,-0.5,-0.5,-0.5,-0.5,0,1.5,1,"Inanimate Robot",0
"12843","Inanimate Robot",64894,117,"right",270,90,593,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","Normal",4,21,0.5,1,0,0.5,-0.5,-0.5,-0.5,-0.5,0,1.5,1,"Inanimate Robot",0
"12844","Inanimate Robot",64894,118,"right",180,180,1052,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","mirrored",4,22,1,0.5,0.5,0,-0.5,-0.5,-0.5,-0.5,0,1.5,-1,"Inanimate Robot",0
"12845","Inanimate Robot",64894,119,"right",315,45,764,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","mirrored",4,23,0.25,0.75,-0.25,0.25,-0.5,-0.5,-0.5,-0.5,0,2.5,-1,"Inanimate Robot",0
"12846","Inanimate Robot",64894,120,"right",135,135,903,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","mirrored",4,24,0.75,0.25,0.25,-0.25,-0.5,-0.5,-0.5,-0.5,0,2.5,-1,"Inanimate Robot",0
"12847","Inanimate Robot",64894,121,"right",90,90,822,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","Normal",4,25,0.5,0,0,-0.5,-0.5,-0.5,-0.5,-0.5,0,2.5,1,"Inanimate Robot",0
"12848","Inanimate Robot",64894,122,"right",315,45,855,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","Normal",4,26,0.25,0.75,-0.25,0.25,-0.5,-0.5,-0.5,-0.5,0,3.5,1,"Inanimate Robot",0
"12849","Inanimate Robot",64894,123,"right",180,180,756,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","Normal",4,27,1,0.5,0.5,0,-0.5,-0.5,-0.5,-0.5,0,3.5,1,"Inanimate Robot",0
"12850","Inanimate Robot",64894,124,"right",270,90,623,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","Normal",4,28,0.5,1,0,0.5,-0.5,-0.5,-0.5,-0.5,0,3.5,1,"Inanimate Robot",0
"12851","Inanimate Robot",64894,125,"right",0,0,745,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","mirrored",4,29,0,0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,0,4.5,-1,"Inanimate Robot",0
"12852","Inanimate Robot",64894,126,"right",45,45,603,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","Normal",4,30,0.25,0.25,-0.25,-0.25,-0.5,-0.5,-0.5,-0.5,0,4.5,1,"Inanimate Robot",0
"12853","Inanimate Robot",64894,127,"right",270,90,880,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","mirrored",4,31,0.5,1,0,0.5,-0.5,-0.5,-0.5,-0.5,0,4.5,-1,"Inanimate Robot",0
"12854","Inanimate Robot",64894,128,"right",180,180,1224,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","mirrored",4,32,1,0.5,0.5,0,-0.5,-0.5,-0.5,-0.5,0,4.5,-1,"Inanimate Robot",0
"12855","Inanimate Robot",64894,129,"right",90,90,721,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","mirrored",5,1,0.5,0,0,-0.5,-0.5,-0.5,-0.5,-0.5,0,-4.5,-1,"Inanimate Robot",0
"12856","Inanimate Robot",64894,130,"right",0,0,849,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","mirrored",5,2,0,0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,0,-4.5,-1,"Inanimate Robot",0
"12857","Inanimate Robot",64894,131,"right",315,45,874,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","Normal",5,3,0.25,0.75,-0.25,0.25,-0.5,-0.5,-0.5,-0.5,0,-4.5,1,"Inanimate Robot",0
"12858","Inanimate Robot",64894,132,"right",0,0,805,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","mirrored",5,4,0,0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,0,-3.5,-1,"Inanimate Robot",0
"12859","Inanimate Robot",64894,133,"right",0,0,662,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","Normal",5,5,0,0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,0,-3.5,1,"Inanimate Robot",0
"12860","Inanimate Robot",64894,134,"right",270,90,563,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","mirrored",5,6,0.5,1,0,0.5,-0.5,-0.5,-0.5,-0.5,0,-3.5,-1,"Inanimate Robot",0
"12861","Inanimate Robot",64894,135,"right",90,90,712,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","Normal",5,7,0.5,0,0,-0.5,-0.5,-0.5,-0.5,-0.5,0,-2.5,1,"Inanimate Robot",0
"12862","Inanimate Robot",64894,136,"right",225,135,1102,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","mirrored",5,8,0.75,0.75,0.25,0.25,-0.5,-0.5,-0.5,-0.5,0,-2.5,-1,"Inanimate Robot",0
"12863","Inanimate Robot",64894,137,"right",270,90,744,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","Normal",5,9,0.5,1,0,0.5,-0.5,-0.5,-0.5,-0.5,0,-2.5,1,"Inanimate Robot",0
"12864","Inanimate Robot",64894,138,"right",135,135,785,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","Normal",5,10,0.75,0.25,0.25,-0.25,-0.5,-0.5,-0.5,-0.5,0,-1.5,1,"Inanimate Robot",0
"12865","Inanimate Robot",64894,139,"right",0,0,684,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","Normal",5,11,0,0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,0,-1.5,1,"Inanimate Robot",0
"12866","Inanimate Robot",64894,140,"right",225,135,571,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","Normal",5,12,0.75,0.75,0.25,0.25,-0.5,-0.5,-0.5,-0.5,0,-1.5,1,"Inanimate Robot",0
"12867","Inanimate Robot",64894,141,"right",315,45,907,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","mirrored",5,13,0.25,0.75,-0.25,0.25,-0.5,-0.5,-0.5,-0.5,0.1,-0.5,-1,"Inanimate Robot",0
"12868","Inanimate Robot",64894,142,"right",90,90,883,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","mirrored",5,14,0.5,0,0,-0.5,-0.5,-0.5,-0.5,-0.5,0.1,-0.5,-1,"Inanimate Robot",0
"12869","Inanimate Robot",64894,143,"right",90,90,1006,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","Normal",5,15,0.5,0,0,-0.5,-0.5,-0.5,-0.5,-0.5,0.1,-0.5,1,"Inanimate Robot",0
"12870","Inanimate Robot",64894,144,"right",270,90,742,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","Normal",5,16,0.5,1,0,0.5,-0.5,-0.5,-0.5,-0.5,0.1,-0.5,1,"Inanimate Robot",0
"12871","Inanimate Robot",64894,145,"right",135,135,723,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","Normal",5,17,0.75,0.25,0.25,-0.25,-0.5,-0.5,-0.5,-0.5,0.1,0.5,1,"Inanimate Robot",0
"12872","Inanimate Robot",64894,146,"right",315,45,664,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","mirrored",5,18,0.25,0.75,-0.25,0.25,-0.5,-0.5,-0.5,-0.5,0.1,0.5,-1,"Inanimate Robot",0
"12873","Inanimate Robot",64894,147,"right",45,45,668,1,"Woman, including trans woman",18,"Right-handed","Inanimate Robot","mirrored",5,19,0.25,0.25,-0.25,-0.25,-0.5,-0.5,-0.5,-0.5,0.1,0.5,-1,"Inanimate Robot",0
